0.610,-2.050,9.300,-0.030,0.080,0.040,0.000
0.660,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.290,-0.030,0.080,0.040,0.000
0.630,-2.060,9.300,-0.030,0.080,0.040,0.000
0.660,-2.060,9.300,-0.030,0.080,0.040,0.000
0.670,-2.050,9.290,-0.030,0.080,0.040,0.000
0.650,-2.050,9.280,-0.030,0.080,0.040,0.000
0.610,-2.060,9.280,-0.030,0.080,0.040,0.000
0.640,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.280,-0.030,0.080,0.040,0.000
0.650,-2.060,9.280,-0.030,0.080,0.040,0.000
0.650,-2.050,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.290,-0.030,0.080,0.040,0.000
0.650,-2.060,9.280,-0.030,0.080,0.040,0.000
0.650,-2.060,9.290,-0.030,0.080,0.040,0.000
0.620,-2.080,9.300,-0.030,0.080,0.040,0.000
0.670,-2.060,9.300,-0.030,0.080,0.040,0.000
0.640,-2.070,9.290,-0.030,0.080,0.040,0.000
0.670,-2.060,9.290,-0.030,0.080,0.040,0.000
0.660,-2.060,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.250,-0.030,0.080,0.040,0.000
0.670,-2.050,9.250,-0.030,0.080,0.040,0.000
0.630,-2.060,9.270,-0.030,0.080,0.040,0.000
0.640,-2.060,9.260,-0.030,0.080,0.040,0.000
0.640,-2.050,9.260,-0.030,0.080,0.040,0.000
0.670,-2.050,9.270,-0.030,0.080,0.040,0.000
0.630,-2.040,9.280,-0.030,0.080,0.040,0.000
0.650,-2.050,9.280,-0.030,0.080,0.040,0.000
0.650,-2.040,9.270,-0.030,0.080,0.040,0.000
0.630,-2.060,9.260,-0.030,0.080,0.040,0.000
0.670,-2.050,9.280,-0.030,0.080,0.040,0.000
0.640,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.240,-0.030,0.080,0.040,0.000
0.650,-2.040,9.270,-0.030,0.080,0.040,0.000
0.620,-2.050,9.270,-0.030,0.080,0.040,0.000
0.660,-2.040,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.300,-0.030,0.080,0.040,0.000
0.640,-2.070,9.300,-0.030,0.080,0.040,0.000
0.670,-2.060,9.310,-0.030,0.080,0.040,0.000
0.640,-2.060,9.290,-0.030,0.080,0.040,0.000
0.660,-2.040,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.290,-0.030,0.080,0.040,0.000
0.670,-2.040,9.270,-0.030,0.080,0.040,0.000
0.630,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.060,9.270,-0.030,0.080,0.050,0.000
0.660,-2.050,9.260,-0.030,0.080,0.050,0.000
0.630,-2.070,9.230,-0.030,0.080,0.040,0.000
0.650,-2.050,9.260,-0.030,0.080,0.040,0.000
0.620,-2.040,9.260,-0.030,0.080,0.040,0.000
0.630,-2.050,9.260,-0.030,0.080,0.040,0.000
0.660,-2.050,9.260,-0.030,0.080,0.040,0.000
0.630,-2.080,9.270,-0.030,0.080,0.040,0.000
0.670,-2.070,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.290,-0.030,0.080,0.040,0.000
0.630,-2.080,9.270,-0.030,0.080,0.040,0.000
0.660,-2.060,9.270,-0.030,0.080,0.040,0.000
0.630,-2.050,9.280,-0.030,0.080,0.040,0.000
0.660,-2.040,9.290,-0.030,0.080,0.040,0.000
0.620,-2.050,9.280,-0.030,0.080,0.040,0.000
0.620,-2.060,9.260,-0.030,0.080,0.040,0.000
0.650,-2.040,9.270,-0.030,0.080,0.040,0.000
0.610,-2.050,9.240,-0.020,0.080,0.040,0.000
0.650,-2.040,9.220,-0.020,0.080,0.040,0.000
0.620,-2.040,9.240,-0.020,0.090,0.040,0.000
0.650,-2.020,9.270,-0.020,0.090,0.040,0.000
0.600,-2.030,9.290,-0.020,0.080,0.040,0.000
0.650,-2.030,9.310,-0.030,0.080,0.040,0.000
0.620,-2.050,9.320,-0.030,0.080,0.040,0.000
0.620,-2.040,9.300,-0.030,0.080,0.040,0.000
0.640,-2.060,9.280,-0.040,0.080,0.040,0.000
0.620,-2.090,9.250,-0.040,0.080,0.040,0.000
0.660,-2.090,9.240,-0.030,0.080,0.040,0.000
0.660,-2.100,9.230,-0.030,0.080,0.040,0.000
0.660,-2.120,9.230,-0.030,0.080,0.040,0.000
0.660,-2.110,9.240,-0.020,0.080,0.040,0.000
0.640,-2.100,9.220,-0.020,0.080,0.040,0.000
0.690,-2.080,9.240,-0.020,0.080,0.040,0.000
0.670,-2.070,9.260,-0.020,0.080,0.040,0.000
0.680,-2.050,9.270,-0.020,0.080,0.040,0.000
0.690,-2.050,9.280,-0.030,0.080,0.040,0.000
0.670,-2.080,9.290,-0.030,0.080,0.040,0.000
0.700,-2.090,9.280,-0.030,0.080,0.040,0.000
0.660,-2.120,9.260,-0.030,0.080,0.040,0.000
0.680,-2.120,9.280,-0.030,0.080,0.040,0.000
0.680,-2.100,9.280,-0.030,0.080,0.040,0.000
0.670,-2.110,9.270,-0.020,0.090,0.040,0.000
0.700,-2.090,9.270,-0.020,0.090,0.040,0.000
0.650,-2.060,9.290,-0.010,0.090,0.040,0.000
0.650,-2.040,9.330,-0.010,0.090,0.040,0.000
0.600,-2.030,9.320,-0.020,0.090,0.040,0.000
0.630,-1.990,9.330,-0.020,0.090,0.040,0.000
0.600,-1.990,9.310,-0.020,0.090,0.040,0.000
0.590,-1.990,9.310,-0.030,0.080,0.040,0.000
0.610,-1.990,9.300,-0.030,0.080,0.040,0.000
0.590,-2.020,9.270,-0.030,0.080,0.040,0.000
0.630,-2.010,9.280,-0.030,0.080,0.040,0.000
0.620,-2.030,9.280,-0.030,0.080,0.050,0.000
0.620,-2.030,9.270,-0.030,0.080,0.050,0.000
0.630,-2.040,9.290,-0.020,0.080,0.050,0.000
0.610,-2.040,9.270,-0.020,0.080,0.050,0.000
0.640,-2.030,9.280,-0.020,0.080,0.040,0.000
0.630,-2.030,9.270,-0.030,0.080,0.040,0.000
0.640,-2.030,9.260,-0.030,0.080,0.040,0.000
0.660,-2.030,9.260,-0.030,0.080,0.040,0.000
0.630,-2.050,9.250,-0.030,0.080,0.040,0.000
0.670,-2.050,9.240,-0.030,0.080,0.040,0.000
0.660,-2.060,9.240,-0.030,0.080,0.040,0.000
0.660,-2.070,9.240,-0.030,0.080,0.040,0.000
0.630,-2.080,9.260,-0.030,0.080,0.050,0.000
0.690,-2.070,9.270,-0.030,0.080,0.050,0.000
0.660,-2.080,9.270,-0.030,0.080,0.050,0.000
0.650,-2.100,9.280,-0.030,0.080,0.040,0.000
0.680,-2.090,9.280,-0.030,0.090,0.040,0.000
0.640,-2.110,9.260,-0.030,0.090,0.040,0.000
0.680,-2.090,9.270,-0.030,0.090,0.040,0.000
0.650,-2.100,9.280,-0.030,0.080,0.040,0.000
0.650,-2.110,9.270,-0.030,0.080,0.040,0.000
0.670,-2.080,9.260,-0.030,0.080,0.040,0.000
0.620,-2.090,9.270,-0.030,0.080,0.040,0.000
0.640,-2.080,9.260,-0.030,0.090,0.040,0.000
0.620,-2.070,9.260,-0.030,0.080,0.050,0.000
0.620,-2.080,9.270,-0.030,0.080,0.050,0.000
0.640,-2.070,9.280,-0.030,0.080,0.040,0.000
0.620,-2.090,9.270,-0.020,0.080,0.040,0.000
0.660,-2.090,9.260,-0.020,0.090,0.040,0.000
0.630,-2.080,9.240,-0.020,0.090,0.040,0.000
0.640,-2.050,9.250,-0.020,0.090,0.040,0.000
0.610,-2.060,9.240,-0.020,0.080,0.040,0.000
0.640,-2.050,9.250,-0.020,0.080,0.040,0.000
0.660,-2.040,9.260,-0.020,0.080,0.040,0.000
0.660,-2.030,9.260,-0.030,0.080,0.040,0.000
0.620,-2.040,9.250,-0.030,0.080,0.040,0.000
0.660,-2.030,9.270,-0.030,0.080,0.040,0.000
0.640,-2.040,9.260,-0.030,0.080,0.040,0.000
0.650,-2.050,9.270,-0.030,0.080,0.040,0.000
0.650,-2.040,9.280,-0.030,0.080,0.040,0.000
0.620,-2.060,9.270,-0.030,0.080,0.040,0.000
0.670,-2.040,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.270,-0.030,0.080,0.040,0.000
0.650,-2.050,9.270,-0.030,0.080,0.040,0.000
0.640,-2.030,9.270,-0.030,0.080,0.040,0.000
0.630,-2.040,9.280,-0.030,0.080,0.040,0.000
0.640,-2.060,9.280,-0.030,0.080,0.040,0.000
0.660,-2.040,9.290,-0.030,0.080,0.040,0.000
0.650,-2.040,9.280,-0.030,0.080,0.040,0.000
0.640,-2.050,9.270,-0.030,0.080,0.040,0.000
0.670,-2.050,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.280,-0.030,0.080,0.040,0.000
0.660,-2.060,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.280,-0.030,0.080,0.040,0.000
0.670,-2.060,9.270,-0.030,0.080,0.040,0.000
0.630,-2.060,9.270,-0.030,0.080,0.040,0.000
0.670,-2.060,9.270,-0.030,0.080,0.040,0.000
0.640,-2.040,9.280,-0.030,0.080,0.040,0.000
0.620,-2.050,9.280,-0.030,0.080,0.040,0.000
0.660,-2.050,9.280,-0.030,0.080,0.040,0.000
0.620,-2.050,9.280,-0.030,0.080,0.040,0.000
0.650,-2.040,9.280,-0.030,0.080,0.040,0.000
0.660,-2.030,9.250,-0.030,0.080,0.040,0.000
0.640,-2.060,9.260,-0.030,0.080,0.040,0.000
0.670,-2.060,9.270,-0.030,0.080,0.040,0.000
0.610,-2.070,9.260,-0.030,0.080,0.040,0.000
0.620,-2.080,9.260,-0.030,0.080,0.040,0.000
0.640,-2.070,9.280,-0.030,0.080,0.040,0.000
0.660,-2.060,9.280,-0.030,0.080,0.040,0.000
0.640,-2.060,9.270,-0.030,0.080,0.040,0.000
0.650,-2.070,9.270,-0.030,0.080,0.040,0.000
0.620,-2.060,9.280,-0.020,0.080,0.040,0.000
0.670,-2.030,9.270,-0.030,0.080,0.040,0.000
0.650,-2.040,9.270,-0.030,0.080,0.040,0.000
0.650,-2.060,9.250,-0.030,0.080,0.040,0.000
0.670,-2.060,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.260,-0.030,0.080,0.040,0.000
0.680,-2.040,9.280,-0.030,0.080,0.040,0.000
0.670,-2.060,9.310,-0.030,0.080,0.040,0.000
0.680,-2.050,9.300,-0.030,0.080,0.040,0.000
0.640,-2.070,9.280,-0.030,0.080,0.040,0.000
0.680,-2.070,9.280,-0.030,0.080,0.040,0.000
0.650,-2.060,9.270,-0.030,0.080,0.040,0.000
0.660,-2.060,9.250,-0.030,0.080,0.040,0.000
0.670,-2.050,9.270,-0.030,0.080,0.040,0.000
0.640,-2.060,9.300,-0.030,0.080,0.040,0.000
0.690,-2.050,9.290,-0.030,0.080,0.040,0.000
0.650,-2.060,9.280,-0.030,0.080,0.040,0.000
0.670,-2.070,9.270,-0.030,0.080,0.040,0.000
0.660,-2.070,9.270,-0.030,0.080,0.040,0.000
0.620,-2.080,9.240,-0.030,0.080,0.040,0.000
0.660,-2.060,9.270,-0.030,0.080,0.040,0.000
0.650,-2.060,9.260,-0.030,0.080,0.040,0.000
0.630,-2.070,9.270,-0.030,0.080,0.040,0.000
0.660,-2.060,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.280,-0.030,0.080,0.040,0.000
0.660,-2.060,9.260,-0.030,0.080,0.040,0.000
0.670,-2.060,9.270,-0.030,0.080,0.040,0.000
0.630,-2.060,9.280,-0.030,0.080,0.040,0.000
0.650,-2.040,9.270,-0.030,0.080,0.040,0.000
0.620,-2.050,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.250,-0.030,0.080,0.040,0.000
0.640,-2.070,9.240,-0.030,0.080,0.040,0.000
0.670,-2.060,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.270,-0.030,0.080,0.040,0.000
0.660,-2.070,9.260,-0.030,0.080,0.040,0.000
0.650,-2.060,9.280,-0.030,0.080,0.040,0.000
0.620,-2.070,9.270,-0.030,0.080,0.040,0.000
0.650,-2.060,9.270,-0.030,0.080,0.040,0.000
0.630,-2.050,9.280,-0.030,0.080,0.050,0.000
0.650,-2.050,9.290,-0.030,0.080,0.040,0.000
0.620,-2.070,9.290,-0.030,0.080,0.040,0.000
0.670,-2.060,9.290,-0.030,0.080,0.040,0.000
0.640,-2.080,9.290,-0.030,0.080,0.040,0.000
0.660,-2.070,9.260,-0.030,0.080,0.040,0.000
0.650,-2.060,9.280,-0.030,0.080,0.040,0.000
0.640,-2.060,9.270,-0.030,0.080,0.040,0.000
0.680,-2.060,9.260,-0.030,0.080,0.040,0.000
0.640,-2.060,9.260,-0.030,0.080,0.040,0.000
0.670,-2.060,9.270,-0.030,0.080,0.040,0.000
0.670,-2.050,9.270,-0.030,0.080,0.040,0.000
0.630,-2.060,9.270,-0.030,0.080,0.040,0.000
0.670,-2.050,9.280,-0.030,0.080,0.040,0.000
0.620,-2.070,9.280,-0.030,0.080,0.040,0.000
0.660,-2.060,9.290,-0.030,0.080,0.040,0.000
0.640,-2.090,9.290,-0.030,0.080,0.040,0.000
0.650,-2.070,9.300,-0.030,0.080,0.040,0.000
0.620,-2.080,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.270,-0.030,0.080,0.040,0.000
0.630,-2.070,9.270,-0.030,0.080,0.040,0.000
0.650,-2.070,9.270,-0.030,0.080,0.040,0.000
0.620,-2.080,9.270,-0.030,0.080,0.040,0.000
0.660,-2.070,9.280,-0.030,0.080,0.040,0.000
0.660,-2.050,9.300,-0.030,0.080,0.040,0.000
0.680,-2.060,9.270,-0.030,0.080,0.040,0.000
0.650,-2.050,9.280,-0.030,0.080,0.040,0.000
0.670,-2.060,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.270,-0.030,0.080,0.040,0.000
0.680,-2.050,9.280,-0.030,0.080,0.040,0.000
0.640,-2.070,9.290,-0.030,0.080,0.040,0.000
0.650,-2.060,9.280,-0.030,0.080,0.040,0.000
0.650,-2.060,9.250,-0.030,0.080,0.040,0.000
0.670,-2.050,9.240,-0.030,0.080,0.040,0.000
0.660,-2.060,9.250,-0.030,0.080,0.040,0.000
0.640,-2.050,9.260,-0.030,0.080,0.040,0.000
0.640,-2.050,9.260,-0.030,0.080,0.040,0.000
0.670,-2.040,9.280,-0.030,0.080,0.040,0.000
0.620,-2.050,9.270,-0.030,0.080,0.050,0.000
0.660,-2.040,9.270,-0.030,0.080,0.050,0.000
0.650,-2.060,9.280,-0.030,0.080,0.050,0.000
0.650,-2.070,9.280,-0.030,0.080,0.050,0.000
0.670,-2.040,9.280,-0.030,0.080,0.050,0.000
0.630,-2.040,9.280,-0.030,0.080,0.040,0.000
0.670,-2.050,9.260,-0.030,0.080,0.040,0.000
0.650,-2.060,9.260,-0.030,0.080,0.040,0.000
0.630,-2.070,9.250,-0.030,0.080,0.040,0.000
0.660,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.060,9.280,-0.030,0.080,0.040,0.000
0.660,-2.050,9.290,-0.030,0.080,0.040,0.000
0.650,-2.060,9.270,-0.030,0.080,0.040,0.000
0.640,-2.080,9.260,-0.030,0.080,0.040,0.000
0.660,-2.070,9.260,-0.030,0.080,0.040,0.000
0.620,-2.060,9.280,-0.030,0.080,0.040,0.000
0.650,-2.050,9.290,-0.030,0.080,0.040,0.000
0.630,-2.040,9.270,-0.030,0.080,0.040,0.000
0.670,-2.030,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.290,-0.030,0.080,0.040,0.000
0.660,-2.050,9.270,-0.030,0.080,0.040,0.000
0.650,-2.040,9.270,-0.030,0.080,0.040,0.000
0.640,-2.060,9.270,-0.030,0.080,0.040,0.000
0.630,-2.070,9.270,-0.030,0.080,0.040,0.000
0.660,-2.050,9.270,-0.030,0.080,0.040,0.000
0.650,-2.040,9.310,-0.030,0.080,0.040,0.000
0.630,-2.070,9.300,-0.030,0.080,0.040,0.000
0.660,-2.050,9.290,-0.030,0.080,0.040,0.000
0.610,-2.060,9.290,-0.030,0.080,0.040,0.000
0.630,-2.050,9.290,-0.030,0.080,0.040,0.000
0.630,-2.050,9.300,-0.030,0.080,0.040,0.000
0.610,-2.050,9.310,-0.030,0.080,0.040,0.000
0.640,-2.050,9.290,-0.030,0.080,0.040,0.000
0.610,-2.060,9.280,-0.030,0.080,0.040,0.000
0.630,-2.060,9.300,-0.030,0.080,0.040,0.000
0.640,-2.040,9.310,-0.030,0.080,0.040,0.000
0.640,-2.050,9.310,-0.030,0.080,0.040,0.000
0.670,-2.030,9.310,-0.030,0.080,0.040,0.000
0.640,-2.060,9.310,-0.030,0.080,0.040,0.000
0.650,-2.050,9.250,-0.030,0.080,0.040,0.000
0.640,-2.050,9.250,-0.030,0.080,0.040,0.000
0.630,-2.060,9.270,-0.030,0.080,0.040,0.000
0.660,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.060,9.290,-0.030,0.080,0.040,0.000
0.660,-2.050,9.260,-0.030,0.080,0.040,0.000
0.630,-2.060,9.290,-0.030,0.080,0.040,0.000
0.660,-2.050,9.290,-0.030,0.080,0.040,0.000
0.630,-2.050,9.320,-0.030,0.080,0.040,0.000
0.640,-2.070,9.320,-0.030,0.080,0.040,0.000
0.640,-2.060,9.310,-0.030,0.080,0.040,0.000
0.620,-2.070,9.290,-0.030,0.080,0.040,0.000
0.670,-2.080,9.280,-0.030,0.080,0.040,0.000
0.640,-2.080,9.260,-0.030,0.080,0.040,0.000
0.660,-2.070,9.270,-0.030,0.080,0.040,0.000
0.660,-2.060,9.280,-0.030,0.080,0.040,0.000
0.620,-2.070,9.260,-0.030,0.080,0.040,0.000
0.660,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.280,-0.030,0.080,0.040,0.000
0.630,-2.050,9.300,-0.030,0.080,0.040,0.000
0.650,-2.060,9.300,-0.030,0.080,0.040,0.000
0.620,-2.060,9.290,-0.030,0.080,0.040,0.000
